 67,   3.069,   10.525,   12.207,    0.000,    0.000,    1.165,    1.564,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 68,   3.073,    7.856,   16.850,    0.000,    0.000,    0.838,    2.195,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 69,   3.077,    8.472,   13.220,    0.000,    0.000,    1.151,    2.116,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 70,   3.081,    8.921,   14.136,    0.000,    0.000,    1.050,    1.977,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 71,   3.085,   10.331,    8.343,    0.000,    0.000,    1.633,    1.400,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 72,   3.089,    7.618,   14.494,    0.000,    0.000,    1.023,    2.315,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 73,   3.093,   10.026,   11.914,    0.000,    0.000,    1.222,    1.670,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 74,   3.097,   10.782,   12.455,    0.000,    0.000,    1.119,    1.503,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 75,   3.101,   10.959,   12.411,    0.000,    0.000,    1.071,    1.410,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 77,   3.109,   10.620,   17.093,    0.000,    0.000,    0.797,    1.705,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 78,   3.113,   12.714,   13.343,    0.000,    0.000,    1.064,    1.314,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 79,   3.117,   12.565,   11.386,    0.000,    0.000,    1.120,    1.159,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 80,   3.121,   14.897,    9.995,    0.000,    0.000,    1.293,    0.961,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 81,   3.125,   12.902,   13.115,    0.000,    0.000,    1.045,    1.247,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 82,   3.129,   12.184,   13.613,    0.000,    0.000,    1.077,    1.423,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 83,   3.133,   11.897,   13.402,    0.000,    0.000,    1.076,    1.425,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 84,   3.137,    8.776,   17.789,    0.000,    0.000,    0.864,    2.152,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 85,   3.141,   12.090,   12.441,    0.000,    0.000,    1.110,    1.330,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 86,   3.145,   11.066,   17.679,    0.000,    0.000,    0.833,    1.632,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 87,   3.149,   12.355,   15.397,    0.000,    0.000,    0.938,    1.411,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 88,   3.153,   13.584,   13.092,    0.000,    0.000,    1.098,    1.239,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 89,   3.157,   15.162,   19.840,   -3.639, -96557830468262480.000,    0.929,    2.866,    0.799, 33708296067934952.000,    0.000,    0.000,    0.001,    0.008, 
 90,   3.161,   12.698,   11.465,    0.000,    0.000,    1.340,    1.384,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 91,   3.165,   15.185,   10.697,    0.000,    0.000,    1.255,    0.997,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 93,   3.173,   12.806,   17.656,    0.000,    0.000,    0.831,    1.407,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 94,   3.177,   12.282,   22.786,    0.000,    0.000,    0.774,    1.819,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 95,   3.181,   14.315,   15.490,    0.000,    0.000,    0.884,    1.154,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 96,   3.185,   15.206,   16.314,    0.000,    0.000,    0.936,    1.223,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 97,   3.189,   16.693,   14.101,    0.000,    0.000,    1.005,    1.009,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 98,   3.193,   18.893,   12.658,    0.000,    0.000,    1.159,    0.906,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
 99,   3.197,   21.030,   11.183,    0.000,    0.000,    1.327,    0.803,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
100,   3.201,   21.235,   13.343,    0.000,    0.000,    1.141,    0.844,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
101,   3.205,   23.359,   12.391,    0.000,    0.000,    1.215,    0.747,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
102,   3.209,   25.637,   13.180,    0.000,    0.000,    1.149,    0.693,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
103,   3.213,   29.397,   13.353,    0.000,    0.000,    1.134,    0.606,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
104,   3.217,   41.466,   22.222,  -12.739,   78.213,    4.616,    2.550,    5.132,   19.452,    0.000,    0.000,    0.016,    0.001, 
105,   3.221,   37.268,   20.899,   -9.641,   89.734,    3.047,    2.236,    3.507,   24.103,    0.000,    0.000,    0.010,    0.002, 
107,   3.229,   25.526,   18.545,   -5.207,   87.662,    2.064,    2.309,    2.427,   31.834,    0.000,    0.000,    0.027,    0.010, 
108,   3.233,   20.525,   13.550,    0.000,    0.000,    1.085,    0.846,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
109,   3.237,   15.377,   18.253,    0.000,    0.000,    0.844,    1.238,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
110,   3.241,   17.624,   16.078,    0.000,    0.000,    0.943,    1.044,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
111,   3.245,   17.707,   15.931,    0.000,    0.000,    0.904,    0.984,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
112,   3.249,   12.930,   19.467,    0.000,    0.000,    0.740,    1.375,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
113,   3.253,   13.654,   15.374,    0.000,    0.000,    0.981,    1.329,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
114,   3.257,   15.305,   13.972,    0.000,    0.000,    1.025,    1.108,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
116,   3.265,   10.630,   21.131,    0.000,    0.000,    0.725,    1.814,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
117,   3.269,   11.461,   24.798,    0.000,    0.000,    0.653,    1.812,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
118,   3.273,   12.900,   21.056,    0.000,    0.000,    0.670,    1.373,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
119,   3.277,   11.849,   18.289,    0.000,    0.000,    0.829,    1.531,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
120,   3.281,   12.172,   17.240,    0.000,    0.000,    0.900,    1.559,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
121,   3.285,   11.962,   19.452,    0.000,    0.000,    0.759,    1.540,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
122,   3.289,   10.963,   17.987,    0.000,    0.000,    0.810,    1.642,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
123,   3.293,   10.842,   19.189,    0.000,    0.000,    0.809,    1.777,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
124,   3.297,   12.437,   16.186,    0.000,    0.000,    0.989,    1.561,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
125,   3.301,   13.800,   20.059,    0.000,    0.000,    0.855,    1.553,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
126,   3.305,   12.437,   21.168,    0.000,    0.000,    0.696,    1.492,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
128,   3.313,   12.646,   17.881,    0.000,    0.000,    0.884,    1.542,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
129,   3.317,   13.880,   20.942,    0.000,    0.000,    0.794,    1.503,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
130,   3.321,   15.077,   17.539,    0.000,    0.000,    0.962,    1.377,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
131,   3.325,   16.217,   17.141,    0.000,    0.000,    0.879,    1.139,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
132,   3.329,   20.628,   33.401,   -5.482, -357699676012782.125,    1.941,    6.073,    2.316, 185014194892227.719,    0.000,    0.000,    0.019,    0.038, 
133,   3.333,   18.548,   18.825,    0.000,    0.000,    0.780,    0.982,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
134,   3.337,   18.837,   18.346,   -0.068,  -28.533,    3.931,    4.184,    0.027,    1.706,    0.000,    0.001,    0.016,    0.000, 
135,   3.341,   22.668,   18.533,    0.000,    0.000,    0.907,    0.916,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
136,   3.345,   31.578,   30.098,   -6.549, -122114678919419.891,    1.642,    3.363,    1.970, 51674514695036.555,    0.000,    0.000,    0.004,    0.019, 
137,   3.349,   31.831,   18.230,    0.000,    0.000,    0.931,    0.658,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
138,   3.353,   36.877,   18.210,    0.000,    0.000,    0.887,    0.541,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
139,   3.357,   43.202,   18.089,    0.000,    0.000,    0.909,    0.470,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
140,   3.361,   46.955,   18.701,    0.000,    0.000,    1.004,    0.495,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
141,   3.365,   47.108,   18.088,    0.000,    0.000,    1.003,    0.475,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
142,   3.369,   39.782,   17.299,    0.000,    0.000,    1.081,    0.576,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
143,   3.373,   24.933,   18.545,    0.000,    0.000,    0.851,    0.784,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
144,   3.377,   11.414,   14.804,    0.000,    0.000,    0.942,    1.465,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
145,   3.381,   -3.106,   19.948,    0.000,    0.000,    0.731,    5.882,    0.000,    0.000,    0.001,    0.003,    0.000,    0.000, 
146,   3.385,  -12.771,   21.680,    0.000,    0.000,    0.739,    1.583,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
147,   3.389,  -21.404,   18.372,    0.000,    0.000,    0.838,    0.889,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
148,   3.393,  -31.540,   15.935,    0.000,    0.000,    1.013,    0.620,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
149,   3.397,  -37.173,   15.481,    0.000,    0.000,    1.052,    0.528,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
150,   3.401,  -49.214,   23.575,   12.474,   67.615,    6.204,    2.323,    6.653,   18.064,    0.000,    0.000,    0.042,    0.002, 
151,   3.405,  -37.227,   15.280,    0.000,    0.000,    0.931,    0.459,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
152,   3.409,  -34.912,   21.061,    4.960,  110.357,    1.987,    1.837,    2.330,   46.376,    0.000,    0.000,    0.028,    0.019, 
153,   3.413,  -31.970,   20.645,    3.823, -1799147405788.076,    0.943,    1.447,    0.852, 679601310971.965,    0.000,    0.000,    0.001,    0.012, 
154,   3.417,  -31.192,   12.745,    0.000,    0.000,    1.330,    0.633,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
155,   3.421,  -30.948,   14.065,    0.000,    0.000,    1.196,    0.646,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
156,   3.425,  -32.624,   13.508,    0.000,    0.000,    1.271,    0.620,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
157,   3.429,  -32.669,   14.552,    0.000,    0.000,    1.116,    0.593,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
158,   3.433,  -32.570,   15.289,    0.000,    0.000,    1.022,    0.578,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
159,   3.437,  -31.630,   15.671,    0.000,    0.000,    1.049,    0.628,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
160,   3.441,  -31.175,   15.362,    0.000,    0.000,    1.103,    0.654,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
161,   3.445,  -31.731,   14.626,    0.000,    0.000,    1.268,    0.698,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
162,   3.449,  -33.155,   15.709,    0.000,    0.000,    1.025,    0.587,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
163,   3.453,  -30.676,   18.344,    0.000,    0.000,    0.802,    0.593,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
164,   3.457,  -31.383,   16.871,    0.000,    0.000,    0.799,    0.524,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
165,   3.461,  -29.880,   16.983,    0.000,    0.000,    0.827,    0.575,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
166,   3.465,  -32.764,   16.089,    0.000,    0.000,    0.997,    0.594,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
167,   3.469,  -35.174,   15.898,    0.000,    0.000,    1.299,    0.710,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
168,   3.473,  -35.962,   15.661,    0.000,    0.000,    1.124,    0.592,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
169,   3.477,  -33.946,   15.955,    0.000,    0.000,    1.173,    0.667,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
170,   3.481,  -34.660,   15.312,    0.000,    0.000,    1.225,    0.651,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
171,   3.485,  -32.892,   17.164,    0.000,    0.000,    1.062,    0.679,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
172,   3.489,  -35.368,   17.366,    0.000,    0.000,    1.030,    0.621,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
173,   3.493,  -36.758,   16.951,    0.000,    0.000,    0.997,    0.562,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
174,   3.497,  -36.886,   16.503,    0.000,    0.000,    1.013,    0.551,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
175,   3.501,  -36.451,   16.696,    0.000,    0.000,    1.025,    0.572,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
176,   3.505,  -35.712,   16.215,    0.000,    0.000,    1.030,    0.568,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
177,   3.509,  -34.245,   16.788,    0.000,    0.000,    0.980,    0.586,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
178,   3.513,  -33.780,   15.718,    0.000,    0.000,    1.097,    0.616,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
179,   3.517,  -36.395,   15.776,    0.000,    0.000,    1.114,    0.583,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
180,   3.521,  -34.658,   15.703,    0.000,    0.000,    1.154,    0.631,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
181,   3.525,  -32.350,   17.086,    0.000,    0.000,    1.023,    0.661,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
183,   3.533,  -33.964,   16.059,    0.000,    0.000,    1.223,    0.702,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
184,   3.537,  -33.719,   16.000,    0.000,    0.000,    1.191,    0.685,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
185,   3.541,  -33.512,   16.301,    0.000,    0.000,    0.980,    0.580,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
186,   3.545,  -34.003,   15.024,    0.000,    0.000,    1.128,    0.598,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
187,   3.549,  -33.482,   15.996,    0.000,    0.000,    0.976,    0.566,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
188,   3.553,  -31.668,   16.168,    0.000,    0.000,    1.080,    0.669,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
189,   3.557,  -33.895,   22.781,    3.881, -20677031144524388751799184638306647274384564102584198078503028712230031982592.000,    0.920,    1.518,    0.951, 11700836877373145705746058646196663274225741692672327876590356041921581809664.000,    0.000,    0.000,    0.001,    0.050, 
190,   3.561,  -33.804,   22.900,    3.600, -937057888.253,    0.915,    1.523,    0.951, 478171934.246,    0.000,    0.000,    0.002,    0.037, 
191,   3.565,  -32.764,   16.712,    0.000,    0.000,    0.991,    0.617,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
192,   3.569,  -35.211,   16.588,    0.000,    0.000,    1.081,    0.621,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
193,   3.573,  -34.225,   16.836,    0.000,    0.000,    1.009,    0.607,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
194,   3.577,  -32.863,   16.190,    0.000,    0.000,    1.015,    0.607,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
195,   3.581,  -30.705,   17.279,    0.000,    0.000,    1.072,    0.739,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
197,   3.589,  -31.645,   16.623,    0.000,    0.000,    1.111,    0.711,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
198,   3.593,  -35.104,   16.081,    0.000,    0.000,    0.915,    0.508,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
199,   3.597,  -33.583,   17.425,    0.000,    0.000,    0.979,    0.623,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
200,   3.601,  -34.141,   16.996,    0.000,    0.000,    1.057,    0.644,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
201,   3.605,  -33.508,   16.932,    0.000,    0.000,    1.041,    0.643,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
202,   3.609,  -36.063,   16.079,    0.000,    0.000,    1.099,    0.594,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
203,   3.613,  -35.306,   16.413,    0.000,    0.000,    1.029,    0.582,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
204,   3.617,  -34.866,   17.126,    0.000,    0.000,    0.995,    0.598,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
205,   3.621,  -35.534,   16.765,    0.000,    0.000,    1.052,    0.606,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
206,   3.625,  -35.044,   17.303,    0.000,    0.000,    1.047,    0.634,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
207,   3.629,  -39.185,   22.479,    4.612, -1206235636047286.000,    1.142,    1.607,    1.164, 436640388289468.375,    0.000,    0.000,    0.001,    0.010, 
208,   3.633,  -35.545,   17.288,    0.000,    0.000,    0.996,    0.594,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
