139,   3.357,   43.202,   18.089,    0.000,    0.000,    0.909,    0.470,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
140,   3.361,   46.955,   18.701,    0.000,    0.000,    1.004,    0.495,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000, 
105,   3.221,   37.268,   20.899,   -9.641,   89.734,    3.047,    2.236,    3.507,   24.103,    0.000,    0.000,    0.010,    0.002, 
136,   3.345,   31.578,   30.098,   -6.549, -122114678919419.891,    1.642,    3.363,    1.970, 51674514695036.555,    0.000,    0.000,    0.004,    0.019, 13979.1084
136,   3.345,   31.578,   30.098,   -6.549, -122114678919419.891,    1.642,    3.363,    1.970, 51674514695036.555,    0.000,    0.000,    0.004,    0.019,   4.1776
136,   3.345,   31.578,   30.097,   -6.549, -50248059183953.078,    1.642,    3.364,    1.971, 21269558092967.441,    0.000,    0.000,    0.004,    0.019,   4.1780
136,   3.345,   28.175,   18.041,    0.000,    0.000,    0.911,    0.719,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   3.2829
136,   3.345,   28.175,   18.041,    0.000,    0.000,    0.911,    0.719,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   3.2829
136,   3.345,   28.175,   18.041,    0.000,    0.000,    0.911,    0.719,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   3.2829
136,   3.345,   28.175,   18.041,    0.000,    0.000,    0.911,    0.719,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   3.2829
136,   3.345,   28.175,   18.041,    0.000,    0.000,    0.911,    0.719,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   3.2829
139,   3.357,   43.202,   18.089,    0.000,    0.000,    0.909,    0.470,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.2451
139,   3.357,   43.202,   18.089,    0.000,    0.000,    0.909,    0.470,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.2451
139,   3.357,   43.202,   18.089,    0.000,    0.000,    0.909,    0.470,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.2451
139,   3.357,   43.202,   18.089,    0.000,    0.000,    0.909,    0.470,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.2451
139,   3.357,   45.383,   25.833,   -6.080, -756484483588097152.000,    1.329,    1.812,    1.526, 263457358196864320.000,    0.000,    0.000,    0.001,    0.008,   2.0791
139,   3.357,   43.197,   18.091,    0.000,    0.000,    0.909,    0.469,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.2451
139,   3.357,   45.383,   25.833,   -6.080, -756484483588097152.000,    1.329,    1.812,    1.526, 263457358196864320.000,    0.000,    0.000,    0.001,    0.008,   2.0791
139,   3.357,   45.383,   25.833,   -6.080, -756484483588097152.000,    1.329,    1.812,    1.526, 263457358196864320.000,    0.000,    0.000,    0.001,    0.008,   2.0791
139,   3.357,   43.203,   18.088,    0.000,    0.000,    0.909,    0.470,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.2451
140,   3.361,   46.955,   18.701,    0.000,    0.000,    1.004,    0.495,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5912
140,   3.361,   46.955,   18.701,    0.000,    0.000,    1.004,    0.495,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5912
140,   3.361,   46.955,   18.701,    0.000,    0.000,    1.004,    0.495,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5912
140,   3.361,   46.955,   18.701,    0.000,    0.000,    1.004,    0.495,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5912
140,   3.361,   46.955,   18.701,    0.000,    0.000,    1.004,    0.495,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5912
140,   3.361,   46.955,   18.701,    0.000,    0.000,    1.004,    0.495,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5912
105,   3.221,   37.268,   20.899,   -9.641,   89.734,    3.047,    2.236,    3.507,   24.103,    0.000,    0.000,    0.010,    0.002,   1.3793
105,   3.221,   37.268,   20.899,   -9.641,   89.734,    3.047,    2.236,    3.507,   24.103,    0.000,    0.000,    0.010,    0.002,   1.3793
105,   3.221,   37.268,   20.899,   -9.641,   89.734,    3.047,    2.236,    3.507,   24.103,    0.000,    0.000,    0.010,    0.002,   1.3793
140,   3.361,   46.955,   18.701,    0.000,    0.000,    1.004,    0.495,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5912
140,   3.361,   46.955,   18.701,    0.000,    0.000,    1.004,    0.495,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5912
140,   3.361,   46.955,   18.701,    0.000,    0.000,    1.004,    0.495,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5912
140,   3.361,   46.955,   18.701,    0.000,    0.000,    1.004,    0.495,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5912
140,   3.361,   46.955,   18.701,    0.000,    0.000,    1.004,    0.495,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5912
140,   3.361,   46.955,   18.701,    0.000,    0.000,    1.004,    0.495,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5912
140,   3.361,   46.955,   18.701,    0.000,    0.000,    1.004,    0.495,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5912
139,   3.357,   43.202,   18.089,    0.000,    0.000,    0.909,    0.470,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.2451
139,   3.357,   43.202,   18.089,    0.000,    0.000,    0.909,    0.470,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.2451
139,   3.357,   43.202,   18.089,    0.000,    0.000,    0.909,    0.470,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.2451
139,   3.357,   43.202,   18.089,    0.000,    0.000,    0.909,    0.470,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.2451
105,   3.221,   37.268,   20.899,   -9.641,   89.734,    3.047,    2.236,    3.507,   24.103,    0.000,    0.000,    0.010,    0.002,   1.3793
105,   3.221,   37.268,   20.899,   -9.641,   89.734,    3.047,    2.236,    3.507,   24.103,    0.000,    0.000,    0.010,    0.002,   1.3793
106,   3.225,   26.016,   12.862,    0.000,    0.000,    1.196,    0.690,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   0.7917
106,   3.225,   26.017,   12.861,    0.000,    0.000,    1.196,    0.691,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,   0.7917
