137,   3.349,  109.262,   38.466,  -80.612,   48.152,  778.889,   32.166,  779.399,   50.795,    0.442,    0.120,    0.457,    0.171,   1.4264
138,   3.353,   61.053,   32.800,  -27.939,   57.064,   49.208,    8.396,   49.686,   26.827,    0.112,    0.001,    0.281,    0.028,   0.9103
139,   3.357,   61.675,   29.811,  -22.600,   57.903,   28.612,    5.545,   29.119,   23.455,    0.027,    0.000,    0.215,    0.016,   0.9964
140,   3.361,   63.250,   15.431,  -50.390,    3.430,    5.528,    0.806,    7.169,    0.841,    0.000,    0.000,    0.000,    0.001,   1.4338
141,   3.365,   74.727,   31.264,  -31.799,   57.289,   38.788,    5.774,   39.297,   20.380,    0.039,    0.000,    0.206,    0.009,   1.0057
142,   3.369,   88.244,   33.712,  -52.541,   49.015,  177.064,   13.853,  177.645,   29.594,    0.304,    0.017,    0.379,    0.060,   1.0679
143,   3.373,  103.579,   36.520,  -80.884,   42.819, 2048.179,   59.445, 2048.717,   84.062,    0.479,    0.264,    0.484,    0.300,   1.7325
144,   3.377,   36.575,   39.065,  -26.609,   54.308,  239.680,   44.819,  240.127,   78.327,    0.437,    0.190,    0.454,    0.239,   0.9404
145,   3.381,   -5.035,   95.826,    3.598,   99.720, 525783.084, 198256.839, 525783.470, 291816.867,    0.500,    0.500,    0.500,    0.500,   1.0790
146,   3.385,  -12.390,   21.449,   -0.398,   22.426, 86137.910, 3365.202, 86138.739, 106648.511,    0.500,    0.497,    0.500,    0.500,   0.9149
147,   3.389,  -25.539,   25.320,    5.470,   62.603,   11.006,    6.769,   11.523,   56.270,    0.020,    0.002,    0.312,    0.135,   1.4071
148,   3.393,  -43.670,   25.277,   15.010,   49.168,   27.213,    6.606,   27.808,   27.916,    0.064,    0.002,    0.289,    0.050,   2.0149
149,   3.397,  -51.766,   24.553,   17.726,   49.241,   23.126,    4.901,   23.712,   21.048,    0.023,    0.000,    0.223,    0.020,   0.7273
150,   3.401,  -48.112,   23.210,   11.311,   71.396,    5.162,    2.144,    5.600,   19.056,    0.000,    0.000,    0.033,    0.002,   0.8465
151,   3.405,  -76.293,   26.928,   42.248,   39.112,  124.086,    9.194,  124.613,   20.110,    0.264,    0.008,    0.362,    0.038,   0.8243
152,   3.409,  -34.755,   20.941,    4.775,  114.533,    1.858,    1.783,    2.187,   49.162,    0.000,    0.000,    0.026,    0.020,   1.1549
153,   3.413,  -41.565,   25.407,   14.046,   62.118,   11.172,    4.162,   11.679,   21.744,    0.002,    0.000,    0.119,    0.008,   0.7211
154,   3.417,  -34.545,   20.218,    6.805,   98.101,    2.268,    1.979,    2.655,   31.461,    0.000,    0.000,    0.014,    0.006,   0.8532
155,   3.421,  -36.239,   22.535,    8.467,   75.821,    4.793,    2.897,    5.284,   27.874,    0.000,    0.000,    0.065,    0.011,   0.9177
156,   3.425,  -41.274,   23.268,   12.365,   65.441,    7.576,    3.277,    8.111,   20.942,    0.000,    0.000,    0.073,    0.005,   0.8933
157,   3.429,  -50.077,   25.338,   20.588,   47.716,   30.495,    6.080,   31.078,   20.985,    0.061,    0.001,    0.249,    0.022,   0.7719
158,   3.433,  -40.106,   24.017,   10.416,   68.858,    6.701,    3.111,    7.176,   23.848,    0.000,    0.000,    0.082,    0.008,   0.9077
159,   3.437,  -33.811,   22.321,    4.850,  125.971,    2.023,    2.076,    2.374,   61.287,    0.000,    0.000,    0.032,    0.032,   1.1114
160,   3.441,  -40.684,   26.064,   12.705,   67.699,   10.105,    4.250,   10.622,   25.848,    0.001,    0.000,    0.120,    0.013,   1.0576
161,   3.445,  -36.485,   23.494,    8.300,  102.064,    3.269,    2.576,    3.714,   35.623,    0.000,    0.000,    0.024,    0.008,   0.8985
162,   3.449,  -44.805,   26.406,   14.793,   63.064,   12.119,    4.147,   12.611,   22.157,    0.002,    0.000,    0.124,    0.009,   0.6480
163,   3.453,  -31.123,   21.921,    1.872,  249.491,    1.091,    1.630,    1.271,  333.040,    0.000,    0.000,    0.079,    0.223,   1.2192
164,   3.457,  -78.920,   30.771,   50.199,   40.761,  286.805,   16.967,  287.279,   31.202,    0.387,    0.046,    0.428,    0.102,   0.6291
165,   3.461,  -30.190,   21.497,    2.261,  286.028,    0.946,    1.487,    1.079,  309.603,    0.000,    0.000,    0.030,    0.177,   1.0252
166,   3.465,  -33.988,   22.213,    3.912,  196.418,    1.293,    1.651,    1.529,  118.602,    0.000,    0.000,    0.014,    0.060,   0.9935
167,   3.469,  -39.987,   25.654,    8.579,   99.252,    4.994,    3.323,    5.527,   45.649,    0.000,    0.000,    0.070,    0.026,   1.6831
168,   3.473,  -40.334,   23.990,    7.967,   93.953,    3.928,    2.564,    4.392,   36.565,    0.000,    0.000,    0.046,    0.014,   1.3866
169,   3.477,  -38.993,   26.458,    8.889,  109.828,    3.998,    2.934,    4.444,   42.747,    0.000,    0.000,    0.034,    0.014,   1.6205
170,   3.481,  -39.502,   25.458,    8.832,  112.741,    3.412,    2.582,    3.843,   40.276,    0.000,    0.000,    0.021,    0.009,   1.3418
171,   3.485,  -46.448,   31.584,   17.363,   72.664,   18.009,    6.295,   18.520,   31.705,    0.013,    0.000,    0.173,    0.021,   1.0524
172,   3.489,  -37.100,   23.526,    4.343,  162.548,    1.913,    2.039,    2.259,  105.349,    0.000,    0.000,    0.039,    0.071,   0.9986
173,   3.493,  -61.536,   28.446,   27.798,   47.266,   62.699,    8.582,   63.284,   25.508,    0.163,    0.004,    0.325,    0.044,   2.2820
174,   3.497,  -43.090,   25.571,    9.665,   83.595,    5.433,    2.826,    5.887,   30.228,    0.000,    0.000,    0.061,    0.010,   0.9258
175,   3.501,  -38.998,   23.610,    5.510,  139.395,    2.054,    1.906,    2.404,   64.872,    0.000,    0.000,    0.021,    0.027,   1.3157
176,   3.505,  -38.323,   23.618,    5.812,  139.023,    1.973,    1.860,    2.308,   58.723,    0.000,    0.000,    0.015,    0.019,   0.9675
177,   3.509,  -37.088,   24.521,    5.875,  130.541,    2.312,    2.124,    2.670,   57.960,    0.000,    0.000,    0.025,    0.023,   0.9776
178,   3.513,  -35.405,   23.153,    4.983,  170.734,    1.624,    1.868,    1.924,   86.968,    0.000,    0.000,    0.013,    0.037,   0.7385
179,   3.517,  -38.086,   23.314,    5.354,  182.226,    1.543,    1.697,    1.830,   87.366,    0.000,    0.000,    0.008,    0.030,   1.0899
180,   3.521,  -41.120,   27.232,   10.596,  104.039,    4.326,    2.823,    4.744,   33.535,    0.000,    0.000,    0.024,    0.006,   0.7097
181,   3.525,  -37.049,   27.491,    8.045,  116.181,    3.817,    3.026,    4.229,   49.201,    0.000,    0.000,    0.040,    0.019,   1.0018
