125, 374.960,   -2.193,    6.052,    8.024,  266.696,    0.808,    2.490,    0.349,   19.263,   2.7130
126, 375.360,   -0.851,  656.971,    8.915, 1728.202, 1237.378, 325773.017, 1237.593, 178682.702,   2.0091
127, 375.760,   -0.668,    4.083,    9.461, 1182.350,    0.726,    3.364,    0.225,  149.551,   1.8286
128, 376.160,    3.221,   29.979,   10.144, 1270.072,    0.594,   11.405,    0.427,  253.791,   1.8390
129, 376.560,    9.477,   25.470,    2.613, 1734.330,    0.486,    2.681,    0.308, 1349.554,   1.5685
130, 376.960,   -1.224,    3.590,    7.884,  258.185,    0.839,    1.585,    0.336,   18.690,   3.0507
131, 377.360,   18.228,   37.782,  -11.826,  584.509,    0.551,    2.205,    0.500,   53.167,   0.9171
132, 377.760,   34.028,   89.775,  -33.821,  141.539,   78.696,   50.653,   78.878,   73.386,   1.6888
133, 378.160,   16.835,   52.639,  -11.491,   52.181,      nan,      nan,      nan,      nan,   2.0342
134, 378.560,   20.977,   58.401,  -12.424,   80.357,  167.777,   80.124,  167.919,  165.316,   2.6227
135, 378.960,    3.985,   48.608,    6.411,  560.927,    1.176,   24.827,    1.194,  197.391,   2.5089
136, 379.360,   33.332,   63.667,  -22.010,   97.252,   71.302,   31.775,   71.449,   63.410,   1.7572
137, 379.760,   30.059,   62.241,  -20.746,   76.798,  712.980,  162.228,  713.157,  268.198,   2.9547
138, 380.160,    7.547,   38.306,    5.491,  524.738,    1.086,   10.415,    1.006,  186.177,   4.1340
139, 380.560,   80.791,   18.674,  -68.939,   11.692,   92.523,    4.994,   92.897,    3.722,   3.4275
140, 380.960,   -6.665,    3.871,   19.760,  426.021,    1.606,    0.660,    0.567,   28.060,   7.9844
141, 381.360,   28.702,   46.285,   -0.901,   83.354,   57.484,   31.742,   57.732, 1464.076,   9.1805
142, 381.760,   55.259,   62.691,  -30.614,  219.694,    8.728,    8.137,    9.016,   42.139,  11.8562
143, 382.160,   20.146,   55.068,    0.693,  117.847,   39.788,   50.460,   40.201, 2436.650,  21.8623
144, 382.560,   62.394,   63.292,  -39.144,   87.007,  363.722,   62.995,  364.043,  123.011,   8.1724
